Unnamed: 0,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,subject sentiment,subject sentiment cause,subject sentiment clause,tweet_id
12926,olivia4ever,@hellyeahz是啊！我觉得他们浪费好严重，有一次去一个西班牙人家，一盘白灼虾就一个人拿了一只，剩下的没影响啊，他们直接就全倒掉！所以，我上次看了个帖子说有一堆人捡垃圾吃呢.....,西班牙人家,倒掉,白灼虾,5/16/12 15:02,,,negative,浪费好严重,neutral,,,15840
12927,olivia4ever,从小吃肉长大，小时候要哭家里人就会让我啃个骨头就不哭了。现在自己做饭心理上是很想吃菜的，但是生理上特别不愿意，身体各种罢工。这就是所谓胃的记忆吧！,家里人,让,啃个骨头,5/20/12 16:23,,,neutral,,neutral,,,5787
12962,olivia4ever,@tjmao这样的人可能童年没有得到过多少爱吧。。。说起来也挺可怜的！我妈妈学心理哦，可能受她影响了~~~~,我妈妈,学,心理,3/4/13 5:40,,,neutral,,neutral,,,9985
12975,olivia4ever,今天我和@SkysubO&@WzSweet去看了《海洋》，电影院里都是家长带着小盆友，挺棒的，值得一看～！～！,SkysubO,看,《海洋》,9/18/11 12:49,,,neutral,,neutral,,,25425
12976,olivia4ever,今天我和@SkysubO&@WzSweet去看了《海洋》，电影院里都是家长带着小盆友，挺棒的，值得一看～！～！,家长,看,《海洋》,9/18/11 12:49,,,neutral,,neutral,,,25425
12978,olivia4ever,今天我和@SkysubO&@WzSweet去看了《海洋》，电影院里都是家长带着小盆友，挺棒的，值得一看～！～！,WzSweet,看,《海洋》,9/18/11 12:49,,,neutral,,neutral,,,25425
12979,olivia4ever,今天我和@SkysubO&@WzSweet去看了《海洋》，电影院里都是家长带着小盆友，挺棒的，值得一看～！～！,小盆友,看,《海洋》,9/18/11 12:49,,,neutral,,neutral,,,25425
12982,olivia4ever,今天我和@SkysubO&@WzSweet去看了《海洋》，电影院里都是家长带着小盆友，挺棒的，值得一看～！～！,家长,带着,小盆友,9/18/11 12:49,,,neutral,,neutral,,,25425
12997,olivia4ever,@linxiajun你真的在铜川呀？！！哈哈哈哈哈哈哈哈哈哈，好玩吗？,linxiajun,在,铜川,1/16/11 6:41,哈哈哈哈哈哈哈哈哈哈,,positive,,neutral,,,18479
13003,olivia4ever,众语种的专四步步逼近，只剩葡语无考试压力最小，各种同学都说我脸上总洋溢着幸福快乐的笑容.......,同学,说,我脸上总洋溢着幸福快乐的笑容,4/30/11 0:59,,,neutral,,neutral,,,23045
13006,olivia4ever,听说东县门我最爱的那家高炉没了，好记性的老板娘不管毕业了几年都能记着你，每次都是鸡蛋花干菜都要，尼玛再也吃不到那么好吃的高炉了！！！,老板娘,记着,你,5/18/15 10:51,,,neutral,,neutral,,,11393
13015,olivia4ever,@buzhoushan我朋友。。。骑了个最普通的折叠自行车穿越塔克拉玛干了！而且那车还是借的。。。,我朋友,借,车,4/22/13 0:38,,,neutral,,neutral,,,10270
13016,olivia4ever,@buzhoushan我朋友。。。骑了个最普通的折叠自行车穿越塔克拉玛干了！而且那车还是借的。。。,我朋友,穿越,塔克拉玛干,4/22/13 0:38,,,neutral,,neutral,,,10270
13017,olivia4ever,@buzhoushan我朋友。。。骑了个最普通的折叠自行车穿越塔克拉玛干了！而且那车还是借的。。。,我朋友,骑,最普通的折叠自行车,4/22/13 0:38,,,neutral,,neutral,,,10270
13043,olivia4ever,"早上讲课提到南美的政治镇压，老师推荐给我们马尔克斯的作品noticiadeumsequestro,niceeeeee",老师,讲课,,7/22/11 6:17,,,neutral,,neutral,,,21808
13044,olivia4ever,"早上讲课提到南美的政治镇压，老师推荐给我们马尔克斯的作品noticiadeumsequestro,niceeeeee",老师,推荐,马尔克斯的作品noticiadeumsequestro,7/22/11 6:17,,,positive,nice,neutral,,,21808
13045,olivia4ever,"早上讲课提到南美的政治镇压，老师推荐给我们马尔克斯的作品noticiadeumsequestro,niceeeeee",老师,提到,南美的政治镇压,7/22/11 6:17,,,neutral,,neutral,,,21808
13049,olivia4ever,今天我和梦怡在六楼自习室深深的讨论了一些事，我深受启发，真的，是很深的启发。由于大家都在自习，我们只能用气说话，还把我累的。后来pian嗨了我还想说去理发店，结果最后我们还是回到了原位学到闭馆。趁年轻，我们要多学习！,大家,自习,,11/28/12 15:43,,,neutral,,neutral,,,21400
13057,olivia4ever,看到林下的推教大家怎么免费在知网上下论文。过后我想了一下，我的推实在是太没营养了，我不文字吐槽也不上传照片更不发送有意义的讯息，我成天就只会哈哈哈今天真开心或者哈哈哈明天更开心。。。。,林下,教,大家怎么免费在知网上下论文,12/2/12 16:07,,,neutral,,neutral,,,26064
13059,olivia4ever,发现我爸变画风了，变得明快艳丽跳脱了，难道说幸福生活给人带来的势必是这样的输出？现在的画有点像出名后的许巍的歌呢，我还是喜欢悲剧的力量。,我爸,变,画风,6/19/16 2:07,,,neutral,,positive,变得明快艳丽跳脱了,,11872
13061,olivia4ever,今天蔡康永来西安，好多童鞋都去了呐，据说人十分的多。一同学哭着给我打电话过来难抑其和蔡康永握过手的激动心情........,一同学,哭,,3/6/11 10:32,,,neutral,,positive,激动心情,,22057
13062,olivia4ever,今天蔡康永来西安，好多童鞋都去了呐，据说人十分的多。一同学哭着给我打电话过来难抑其和蔡康永握过手的激动心情........,一同学,打电话,,3/6/11 10:32,,,neutral,,neutral,,,22057
13063,olivia4ever,今天蔡康永来西安，好多童鞋都去了呐，据说人十分的多。一同学哭着给我打电话过来难抑其和蔡康永握过手的激动心情........,蔡康永,来,西安,3/6/11 10:32,,,neutral,,neutral,,,22057
13064,olivia4ever,今天蔡康永来西安，好多童鞋都去了呐，据说人十分的多。一同学哭着给我打电话过来难抑其和蔡康永握过手的激动心情........,一同学,和,蔡康永,3/6/11 10:32,,,neutral,,positive,激动心情,,22057
13065,olivia4ever,今天蔡康永来西安，好多童鞋都去了呐，据说人十分的多。一同学哭着给我打电话过来难抑其和蔡康永握过手的激动心情........,一同学,握,手,3/6/11 10:32,,,neutral,,positive,激动心情,,22057
13066,olivia4ever,今天蔡康永来西安，好多童鞋都去了呐，据说人十分的多。一同学哭着给我打电话过来难抑其和蔡康永握过手的激动心情........,童鞋,去,,3/6/11 10:32,,,neutral,,neutral,,,22057
13077,olivia4ever,@tjmao草头？这个我印象最深了，看白玉兰台演了一个小剧说一个女孩吃了直接醉倒，后来厨师被冤枉图谋不轨哈哈哈,白玉兰台,演,小剧,4/9/14 0:57,,,neutral,,neutral,,,30021
13087,olivia4ever,@tjmao草头要放白酒才会有营养的啦，至少那个节目后来的营养砖家那么说的……,营养砖家,说,草头要放白酒才会有营养,4/9/14 1:25,,,neutral,,neutral,,,8913
13106,olivia4ever,猫咪咪渐渐长大了～因为捡到他的那一夜我们看到了流星，所以叫他小星星～,我们,叫,小星星,12/23/15 11:54,,,neutral,,neutral,,,18884
13108,olivia4ever,猫咪咪渐渐长大了～因为捡到他的那一夜我们看到了流星，所以叫他小星星～,我们,看到,流星,12/23/15 11:54,,,neutral,,neutral,,,18884
13114,olivia4ever,@hukuikui谢谢你啦，每次有问题都帮我解决，人真好,hukuikui,解决,问题,11/25/10 10:20,,,positive,有问题都帮我解决,neutral,,,29446
13115,olivia4ever,@hukuikui谢谢你啦，每次有问题都帮我解决，人真好,hukuikui,帮,olivia4ever,11/25/10 10:20,,,positive,有问题都帮我解决,neutral,,,29446
13116,olivia4ever,突然想起来最初领我进推门的俩全不见了，一个去当科研大牛了吧，一个还整天在微信上的routine是：“老王，你揍撒尼？,俩,领,olivia4ever,9/24/13 6:29,,,neutral,,neutral,,,9949
13117,olivia4ever,突然想起来最初领我进推门的俩全不见了，一个去当科研大牛了吧，一个还整天在微信上的routine是：“老王，你揍撒尼？,一个,在,微信,9/24/13 6:29,,,neutral,,neutral,,,9949
13118,olivia4ever,突然想起来最初领我进推门的俩全不见了，一个去当科研大牛了吧，一个还整天在微信上的routine是：“老王，你揍撒尼？,一个,当,科研大牛,9/24/13 6:29,,,neutral,,neutral,,,9949
13134,olivia4ever,@hellyeahz本来是个只有十个台的电视，跟房东争取来的~不过，我妹妹跟我视频都说：“我都没见过这么小的电视”,妹妹,说,“我都没见过这么小的电视”,2/11/12 0:40,,,neutral,,neutral,,,18819
13135,olivia4ever,@hellyeahz本来是个只有十个台的电视，跟房东争取来的~不过，我妹妹跟我视频都说：“我都没见过这么小的电视”,妹妹,跟,olivia4ever,2/11/12 0:40,,,neutral,,neutral,,,18819
13146,olivia4ever,你们说，和人约了三天，结果到约定时间前半小时说不来的人可气吗？我为这个生了四天气了已经,人,说,不来,10/10/11 6:04,,,negative,生了四天气,neutral,,,9595
13168,olivia4ever,我妈咪专门请了她的闺蜜给我做性教育，其实真做的挺好的，发乎情止乎礼。对性我有了一个更进一步的知识，而且是一种很温和的方式。期间我妈竟然还提起来肉灵芝事件，我大笑了n久。。。,妈咪,请,她的闺蜜给我做性  教育,7/28/12 16:29,,,positive,挺好的,neutral,,,17179
13169,olivia4ever,我妈咪专门请了她的闺蜜给我做性教育，其实真做的挺好的，发乎情止乎礼。对性我有了一个更进一步的知识，而且是一种很温和的方式。期间我妈竟然还提起来肉灵芝事件，我大笑了n久。。。,妈,提起,肉灵芝事件,7/28/12 16:29,,,positive,大笑,neutral,,,17179
13170,olivia4ever,我妈咪专门请了她的闺蜜给我做性教育，其实真做的挺好的，发乎情止乎礼。对性我有了一个更进一步的知识，而且是一种很温和的方式。期间我妈竟然还提起来肉灵芝事件，我大笑了n久。。。,她的闺蜜,做,性  教育,7/28/12 16:29,,,neutral,,neutral,,,17179
13171,olivia4ever,我妈咪专门请了她的闺蜜给我做性教育，其实真做的挺好的，发乎情止乎礼。对性我有了一个更进一步的知识，而且是一种很温和的方式。期间我妈竟然还提起来肉灵芝事件，我大笑了n久。。。,妈咪,请,她的闺蜜,7/28/12 16:29,,,neutral,,neutral,,,17179
13174,olivia4ever,前天我借了同学的mp3，把袁惟仁的想念搁进去了，今天其听见后感触良多，让人真是吃惊,同学,听见,袁惟仁的想念,2/20/11 8:24,,,neutral,,neutral,,,22234
13182,olivia4ever,伦敦公知欲求不满到洗澡都会留鼻血@linxiajiang,linxiajiang,洗澡,,4/1/13 15:08,,,neutral,,neutral,,,26734
13183,olivia4ever,伦敦公知欲求不满到洗澡都会留鼻血@linxiajiang,linxiajiang,留,鼻血,4/1/13 15:08,,,neutral,,negative,留鼻血,,26734
13188,olivia4ever,今天第一次在里斯本看电影，买了票4.7欧我才发现没出示学生证，就问学生证有优惠否，柜员说已经打过折了，后来我一看票上就写的是“青年票”。目测就行，真好！,柜员,说,已经打过折了,11/18/11 20:51,,,positive,真好,neutral,,,20374
13217,olivia4ever,认识个工科博士，好像感觉特别闲，成天不是炖银耳红枣就是自制酸奶。。,工科博士,自制,酸奶,4/22/11 16:39,,,neutral,,neutral,,,9965
13218,olivia4ever,认识个工科博士，好像感觉特别闲，成天不是炖银耳红枣就是自制酸奶。。,工科博士,炖,银耳红枣,4/22/11 16:39,,,neutral,,neutral,,,9965
13219,olivia4ever,我一开始学到bachacha本意是小猪存钱罐的投币的那个缝，今天我和葡国人在街上做windowshopping我说，哇，这个小猪存钱罐好实用，bachacha好大一次能投好多硬币，葡国人笑的直不起腰，后来才给我解释bachacha是vagina的另一个名字！因为二者很像！,葡国人,笑,,11/29/11 22:11,,,neutral,,positive,笑,,27705
13225,olivia4ever,我一开始学到bachacha本意是小猪存钱罐的投币的那个缝，今天我和葡国人在街上做windowshopping我说，哇，这个小猪存钱罐好实用，bachacha好大一次能投好多硬币，葡国人笑的直不起腰，后来才给我解释bachacha是vagina的另一个名字！因为二者很像！,葡国人,解释,bachacha是vagina的另一个名字,11/29/11 22:11,,,neutral,,neutral,,,27705
13226,olivia4ever,我班有个日本男孩，超爱足球，周三一来上课就问我看没看昨天的比赛，我还没回答他就又急急忙忙的说周六Benficavs.Sporting要不要去看，很好看，机会难得什么的，我很想去，可是关键这俩球队我都不是很了解啊，可以说我对所有球队都不了解。。。。。。。,日本男孩,上课,,11/24/11 18:21,,,neutral,,neutral,,,24411
13227,olivia4ever,我班有个日本男孩，超爱足球，周三一来上课就问我看没看昨天的比赛，我还没回答他就又急急忙忙的说周六Benficavs.Sporting要不要去看，很好看，机会难得什么的，我很想去，可是关键这俩球队我都不是很了解啊，可以说我对所有球队都不了解。。。。。。。,日本男孩,问,看没看昨天的比赛,11/24/11 18:21,,,neutral,,neutral,,,24411
13228,olivia4ever,我班有个日本男孩，超爱足球，周三一来上课就问我看没看昨天的比赛，我还没回答他就又急急忙忙的说周六Benficavs.Sporting要不要去看，很好看，机会难得什么的，我很想去，可是关键这俩球队我都不是很了解啊，可以说我对所有球队都不了解。。。。。。。,日本男孩,说,周六Benficavs.Sporting要不要去看，很好看，机会难得什么的,11/24/11 18:21,,,neutral,,neutral,,,24411
13234,olivia4ever,我爸给我寄了些他们画院的新年台历，还挺好看。喜欢摆着。,我爸,寄,画院的新年台历,12/26/16 13:34,,,positive,挺好看,neutral,,,23997
13240,olivia4ever,@hukuikui你是湖南的吗？？我在西班牙遇到一个对中国奇感兴趣的丹麦人，说今年第一次去中国就想去湖南，就是机票太贵，哈哈！！,丹麦人,说,今年第一次去中国就想去湖南，就是机票太贵,1/1/12 12:34,,,neutral,,neutral,,,30762
